ensembl_gene_id,external_gene_name,description,hgnc_symbol,hgnc_id,go_id
ENSG00000211455,STK38L,serine/threonine kinase 38 like,STK38L,17848,GO:0000166;GO:0000287;GO:0003779;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005737;GO:0005829;GO:0005856;GO:0006468;GO:0009892;GO:0010507;GO:0010508;GO:0015629;GO:0016020;GO:0016301;GO:0016740;GO:0035556;GO:0046872;GO:0051128;GO:0106310
ENSG00000198648,STK39,serine/threonine kinase 39,STK39,17717,GO:0000166;GO:0002021;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005634;GO:0005654;GO:0005737;GO:0005829;GO:0005938;GO:0006468;GO:0006884;GO:0006954;GO:0007165;GO:0008217;GO:0010820;GO:0016020;GO:0016301;GO:0016323;GO:0016324;GO:0016740;GO:0018105;GO:0018107;GO:0019870;GO:0019901;GO:0030644;GO:0034763;GO:0035556;GO:0035725;GO:0035865;GO:0036438;GO:0038146;GO:0042116;GO:0043268;GO:0044297;GO:0044325;GO:0046777;GO:0050727;GO:0050801;GO:0070294;GO:0071474;GO:0071476;GO:0071805;GO:0090188;GO:0099106;GO:0106310;GO:0141109;GO:0141110;GO:1900745;GO:1901380;GO:1902306;GO:1903288;GO:1903784;GO:1904044;GO:1904062;GO:1990869
ENSG00000101109,STK4,serine/threonine kinase 4,STK4,11408,GO:0000165;GO:0000166;GO:0000287;GO:0000902;GO:0001569;GO:0001841;GO:0001934;GO:0003157;GO:0004672;GO:0004674;GO:0004708;GO:0005515;GO:0005524;GO:0005634;GO:0005654;GO:0005737;GO:0005829;GO:0006468;GO:0006606;GO:0006915;GO:0007165;GO:0007417;GO:0008283;GO:0008285;GO:0008625;GO:0009653;GO:0016301;GO:0016604;GO:0016740;GO:0018105;GO:0019901;GO:0030216;GO:0031098;GO:0032991;GO:0033138;GO:0035265;GO:0035329;GO:0035332;GO:0035556;GO:0042802;GO:0042803;GO:0043065;GO:0043408;GO:0043539;GO:0045600;GO:0046621;GO:0046777;GO:0046872;GO:0050673;GO:0050680;GO:0050821;GO:0051262;GO:0060070;GO:0060215;GO:0060706;GO:0060800;GO:0061629;GO:0090090;GO:0090398;GO:0097284;GO:0106310;GO:1902043;GO:1902531;GO:1903945;GO:1904237
ENSG00000196182,STK40,serine/threonine kinase 40,STK40,21373,GO:0000166;GO:0003016;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005634;GO:0005654;GO:0005737;GO:0005829;GO:0005977;GO:0006468;GO:0010468;GO:0016301;GO:0016740;GO:0030324;GO:0035264;GO:0043066;GO:0043408;GO:0048286;GO:0060425;GO:0106310
ENSG00000281245,STKLD1,serine/threonine kinase like domain containing 1,STKLD1,28669,GO:0000166;GO:0004672;GO:0004674;GO:0005524;GO:0006468
ENSG00000198870,STKLD1,serine/threonine kinase like domain containing 1,STKLD1,28669,GO:0000166;GO:0004672;GO:0004674;GO:0005524;GO:0006468
ENSG00000266173,STRADA,STE20 related adaptor alpha,STRADA,30172,GO:0000166;GO:0004672;GO:0005515;GO:0005524;GO:0005634;GO:0005654;GO:0005737;GO:0005829;GO:0006468;GO:0006611;GO:0019900;GO:0030295;GO:0032147;GO:0032991;GO:0043539;GO:0070314;GO:0140535;GO:1902554
ENSG00000082146,STRADB,STE20 related adaptor beta,STRADB,13205,GO:0000166;GO:0000902;GO:0004672;GO:0005515;GO:0005524;GO:0005634;GO:0005737;GO:0005829;GO:0006468;GO:0006611;GO:0007254;GO:0016020;GO:0016235;GO:0032147;GO:0043539;GO:1902554;GO:2001240
ENSG00000060140,STYK1,serine/threonine/tyrosine kinase 1,STYK1,18889,GO:0000166;GO:0004672;GO:0004713;GO:0004715;GO:0005515;GO:0005524;GO:0005886;GO:0006468;GO:0016020;GO:0016301;GO:0016740
ENSG00000165025,SYK,spleen associated tyrosine kinase,SYK,11491,GO:0000045;GO:0000166;GO:0001525;GO:0001775;GO:0001784;GO:0001819;GO:0001820;GO:0001945;GO:0002092;GO:0002223;GO:0002250;GO:0002281;GO:0002283;GO:0002366;GO:0002376;GO:0002554;GO:0002752;GO:0002862;GO:0004672;GO:0004674;GO:0004713;GO:0004715;GO:0005102;GO:0005178;GO:0005515;GO:0005524;GO:0005634;GO:0005737;GO:0005829;GO:0005886;GO:0006468;GO:0006606;GO:0007159;GO:0007166;GO:0007167;GO:0007229;GO:0009887;GO:0010507;GO:0010508;GO:0010543;GO:0010803;GO:0016020;GO:0016170;GO:0016301;GO:0016740;GO:0018108;GO:0019370;GO:0019722;GO:0019815;GO:0019901;GO:0019902;GO:0030168;GO:0030183;GO:0030593;GO:0031334;GO:0031623;GO:0031669;GO:0032009;GO:0032481;GO:0032725;GO:0032733;GO:0032735;GO:0032752;GO:0032753;GO:0032755;GO:0032757;GO:0032760;GO:0032765;GO:0032928;GO:0032930;GO:0032991;GO:0033630;GO:0035325;GO:0035556;GO:0038063;GO:0038095;GO:0038096;GO:0038156;GO:0038202;GO:0042101;GO:0042169;GO:0042492;GO:0042742;GO:0043274;GO:0043303;GO:0043306;GO:0043313;GO:0043366;GO:0043410;GO:0045087;GO:0045579;GO:0045588;GO:0045621;GO:0045780;GO:0046638;GO:0046641;GO:0048514;GO:0050764;GO:0050776;GO:0050850;GO:0050853;GO:0050900;GO:0051090;GO:0051649;GO:0070372;GO:0071226;GO:0071396;GO:0071404;GO:0071639;GO:0090237;GO:0090330;GO:0097110;GO:0097190;GO:0097242;GO:0120162;GO:1904262;GO:1904263;GO:1904646;GO:1990858
ENSG00000100324,TAB1,TGF-beta activated kinase 1 (MAP3K7) binding protein 1,TAB1,18157,GO:0001701;GO:0003007;GO:0003279;GO:0004722;GO:0005515;GO:0005737;GO:0005783;GO:0005789;GO:0005829;GO:0006470;GO:0007165;GO:0007179;GO:0007249;GO:0010008;GO:0016020;GO:0016301;GO:0019209;GO:0030324;GO:0032481;GO:0032527;GO:0032991;GO:0035904;GO:0038061;GO:0043410;GO:0043539;GO:0044877;GO:0048273;GO:0060090;GO:0060976;GO:0140896;GO:0141111;GO:1902533
ENSG00000147133,TAF1,TATA-box binding protein associated factor 1,TAF1,11535,GO:0000122;GO:0000166;GO:0000209;GO:0000785;GO:0000979;GO:0001091;GO:0001181;GO:0002039;GO:0003677;GO:0004402;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005634;GO:0005654;GO:0005667;GO:0005669;GO:0005730;GO:0006325;GO:0006338;GO:0006352;GO:0006361;GO:0006366;GO:0006367;GO:0006511;GO:0006974;GO:0010629;GO:0016251;GO:0016301;GO:0016740;GO:0016746;GO:0016922;GO:0017025;GO:0030901;GO:0032436;GO:0034644;GO:0042789;GO:0043565;GO:0045944;GO:0046777;GO:0046982;GO:0050821;GO:0051123;GO:0060261;GO:0061628;GO:0061629;GO:0061631;GO:0061733;GO:0071318;GO:0071339;GO:0106310;GO:0140046;GO:0140416;GO:0140566;GO:0160207;GO:1901796;GO:1901797;GO:1902806;GO:1905524;GO:2000059
ENSG00000122728,TAF1L,TATA-box binding protein associated factor 1 like,TAF1L,18056,GO:0003677;GO:0004402;GO:0004674;GO:0005515;GO:0005634;GO:0005654;GO:0005669;GO:0006325;GO:0006338;GO:0006352;GO:0006357;GO:0006366;GO:0007140;GO:0016251;GO:0017025;GO:0045893;GO:0051123;GO:0140566
ENSG00000160551,TAOK1,TAO kinase 1,TAOK1,29259,GO:0000166;GO:0000226;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005737;GO:0005829;GO:0005886;GO:0006281;GO:0006468;GO:0006915;GO:0006974;GO:0007026;GO:0007095;GO:0015630;GO:0016301;GO:0016604;GO:0016740;GO:0021954;GO:0032874;GO:0032956;GO:0043014;GO:0043539;GO:0046330;GO:0048156;GO:0048471;GO:0048487;GO:0050321;GO:0051493;GO:0070050;GO:0070062;GO:0070507;GO:0097194;GO:0106310
ENSG00000149930,TAOK2,TAO kinase 2,TAOK2,16835,GO:0000166;GO:0001558;GO:0004672;GO:0004674;GO:0004709;GO:0005515;GO:0005524;GO:0005634;GO:0005654;GO:0005730;GO:0005737;GO:0005829;GO:0005856;GO:0006468;GO:0006612;GO:0006915;GO:0006974;GO:0007095;GO:0007409;GO:0008360;GO:0015629;GO:0016020;GO:0016301;GO:0016477;GO:0016740;GO:0030036;GO:0030424;GO:0030425;GO:0030659;GO:0031410;GO:0031434;GO:0032874;GO:0032956;GO:0038191;GO:0042995;GO:0043005;GO:0043235;GO:0043410;GO:0043539;GO:0044294;GO:0044295;GO:0046330;GO:0048041;GO:0048156;GO:0048667;GO:0048812;GO:0050321;GO:0051403;GO:0106310;GO:0150019;GO:0150020
ENSG00000135090,TAOK3,TAO kinase 3,TAOK3,18133,GO:0000165;GO:0000166;GO:0004672;GO:0004674;GO:0004860;GO:0005515;GO:0005524;GO:0005737;GO:0005811;GO:0005886;GO:0006281;GO:0006468;GO:0006974;GO:0007095;GO:0016020;GO:0016301;GO:0016740;GO:0032874;GO:0043408;GO:0043507;GO:0045121;GO:0046329;GO:0046330;GO:0048812;GO:0106310
ENSG00000145348,TBCK,TBC1 domain containing kinase,TBCK,28261,GO:0004672;GO:0005096;GO:0005515;GO:0005524;GO:0005737;GO:0005768;GO:0005769;GO:0005819;GO:0005856;GO:0006468;GO:0008283;GO:0030036;GO:0030496;GO:0032006;GO:0072686
ENSG00000183735,TBK1,TANK binding kinase 1,TBK1,11584,GO:0000166;GO:0002181;GO:0002218;GO:0002376;GO:0002753;GO:0003676;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005654;GO:0005737;GO:0005829;GO:0006468;GO:0006606;GO:0006950;GO:0006954;GO:0007249;GO:0009299;GO:0009615;GO:0010468;GO:0010508;GO:0010629;GO:0016236;GO:0016239;GO:0016301;GO:0016740;GO:0018105;GO:0018107;GO:0019903;GO:0023019;GO:0031669;GO:0032008;GO:0032479;GO:0032480;GO:0032481;GO:0032727;GO:0032728;GO:0034142;GO:0038202;GO:0038203;GO:0042802;GO:0043123;GO:0043491;GO:0044565;GO:0045087;GO:0045089;GO:0045944;GO:0045948;GO:0050830;GO:0051219;GO:0051607;GO:0051897;GO:0060337;GO:0060340;GO:0061470;GO:0061629;GO:0098542;GO:0106310;GO:0140374;GO:0140896;GO:1900017;GO:1902554;GO:1904262;GO:1904263;GO:1904417;GO:1904515
ENSG00000135605,TEC,tec protein tyrosine kinase,TEC,11719,GO:0000166;GO:0002250;GO:0002376;GO:0004672;GO:0004713;GO:0004715;GO:0005515;GO:0005524;GO:0005543;GO:0005737;GO:0005829;GO:0005856;GO:0005886;GO:0006468;GO:0007229;GO:0008270;GO:0008289;GO:0010543;GO:0016020;GO:0016301;GO:0016740;GO:0035556;GO:0042246;GO:0046872;GO:0050852;GO:0050853
ENSG00000120156,TEK,TEK receptor tyrosine kinase,TEK,11724,GO:0000166;GO:0001525;GO:0001725;GO:0001935;GO:0001936;GO:0001938;GO:0002040;GO:0004672;GO:0004713;GO:0004714;GO:0005515;GO:0005524;GO:0005576;GO:0005737;GO:0005813;GO:0005856;GO:0005884;GO:0005886;GO:0005902;GO:0005911;GO:0005925;GO:0006468;GO:0007166;GO:0007169;GO:0007267;GO:0007507;GO:0009925;GO:0009967;GO:0009986;GO:0010595;GO:0016020;GO:0016301;GO:0016323;GO:0016324;GO:0016525;GO:0016740;GO:0030097;GO:0030334;GO:0031589;GO:0032878;GO:0034446;GO:0035022;GO:0035025;GO:0036064;GO:0038023;GO:0042802;GO:0043066;GO:0043114;GO:0043235;GO:0043410;GO:0045121;GO:0045765;GO:0045766;GO:0045785;GO:0048014;GO:0050728;GO:0051240;GO:0051894;GO:0051897;GO:0060216;GO:0060347;GO:0070161;GO:0070374;GO:0071260;GO:0072012;GO:1902531;GO:1902533;GO:2000351;GO:2000352
ENSG00000107140,TESK1,testis associated actin remodelling kinase 1,TESK1,11731,GO:0000166;GO:0004672;GO:0004674;GO:0004712;GO:0004713;GO:0005515;GO:0005524;GO:0005634;GO:0005737;GO:0005813;GO:0005829;GO:0005856;GO:0006468;GO:0007283;GO:0016301;GO:0016740;GO:0019901;GO:0030027;GO:0030036;GO:0030291;GO:0031410;GO:0032880;GO:0032956;GO:0042995;GO:0046872;GO:0048471;GO:0051496;GO:0051650;GO:0070966;GO:0090521;GO:0106310;GO:1900026;GO:1900182;GO:1902018
ENSG00000070759,TESK2,testis associated actin remodelling kinase 2,TESK2,11732,GO:0000166;GO:0004672;GO:0004674;GO:0004712;GO:0004713;GO:0005515;GO:0005524;GO:0005634;GO:0005654;GO:0005737;GO:0006468;GO:0007283;GO:0016301;GO:0016604;GO:0016740;GO:0030036;GO:0046872;GO:0048041;GO:0106310
ENSG00000121101,TEX14,"testis expressed 14, intercellular bridge forming factor",TEX14,11737,GO:0000166;GO:0000775;GO:0000776;GO:0004672;GO:0005515;GO:0005524;GO:0005694;GO:0005737;GO:0006468;GO:0007094;GO:0007140;GO:0008608;GO:0019901;GO:0030496;GO:0032466;GO:0043063;GO:0045171;GO:0051301;GO:0051306;GO:0070062;GO:1990830
ENSG00000106799,TGFBR1,transforming growth factor beta receptor 1,TGFBR1,11772,GO:0000166;GO:0001501;GO:0001525;GO:0001701;GO:0001822;GO:0001824;GO:0001837;GO:0001935;GO:0001937;GO:0001938;GO:0002088;GO:0003222;GO:0003223;GO:0004672;GO:0004674;GO:0004675;GO:0005024;GO:0005025;GO:0005102;GO:0005114;GO:0005515;GO:0005524;GO:0005634;GO:0005654;GO:0005768;GO:0005886;GO:0005923;GO:0005929;GO:0006355;GO:0006468;GO:0006915;GO:0007165;GO:0007178;GO:0007179;GO:0007399;GO:0007507;GO:0008284;GO:0008354;GO:0008584;GO:0009791;GO:0009952;GO:0009986;GO:0010468;GO:0010628;GO:0010717;GO:0010718;GO:0016020;GO:0016301;GO:0016361;GO:0016740;GO:0018105;GO:0019838;GO:0030154;GO:0030199;GO:0030307;GO:0030334;GO:0030335;GO:0030336;GO:0031396;GO:0031625;GO:0032331;GO:0032924;GO:0035556;GO:0036446;GO:0042060;GO:0042118;GO:0043062;GO:0043065;GO:0043066;GO:0043235;GO:0043542;GO:0045121;GO:0045893;GO:0046332;GO:0046847;GO:0046872;GO:0048179;GO:0048185;GO:0048538;GO:0048663;GO:0048701;GO:0048705;GO:0048762;GO:0048844;GO:0048870;GO:0050431;GO:0051239;GO:0051491;GO:0051496;GO:0051726;GO:0051897;GO:0060017;GO:0060021;GO:0060037;GO:0060043;GO:0060317;GO:0060391;GO:0060412;GO:0060978;GO:0060982;GO:0061450;GO:0070021;GO:0070161;GO:0070411;GO:0070723;GO:0071363;GO:0071560;GO:0097305;GO:0101023;GO:0141091;GO:1901203;GO:1902462;GO:1902554;GO:1904018;GO:1905007;GO:1905075;GO:1905223;GO:2000026;GO:2001235;GO:2001237
ENSG00000163513,TGFBR2,transforming growth factor beta receptor 2,TGFBR2,11773,GO:0000166;GO:0001568;GO:0001569;GO:0001570;GO:0001701;GO:0001837;GO:0001947;GO:0002053;GO:0002088;GO:0002651;GO:0002663;GO:0002666;GO:0003148;GO:0003149;GO:0003151;GO:0003180;GO:0003181;GO:0003186;GO:0003214;GO:0003274;GO:0003417;GO:0003430;GO:0004672;GO:0004674;GO:0004675;GO:0005024;GO:0005026;GO:0005515;GO:0005524;GO:0005539;GO:0005576;GO:0005829;GO:0005886;GO:0005901;GO:0006468;GO:0006915;GO:0007178;GO:0007179;GO:0007219;GO:0007224;GO:0007369;GO:0007399;GO:0007420;GO:0007507;GO:0008284;GO:0009410;GO:0009897;GO:0009986;GO:0010468;GO:0010634;GO:0010718;GO:0016020;GO:0016301;GO:0016361;GO:0016604;GO:0016740;GO:0019209;GO:0030154;GO:0030324;GO:0032924;GO:0033993;GO:0034713;GO:0034714;GO:0035162;GO:0035909;GO:0038023;GO:0042127;GO:0043011;GO:0043235;GO:0045121;GO:0045766;GO:0046332;GO:0046872;GO:0048179;GO:0048185;GO:0048513;GO:0048514;GO:0048701;GO:0048844;GO:0050431;GO:0051094;GO:0051138;GO:0051216;GO:0051239;GO:0060021;GO:0060090;GO:0060391;GO:0060395;GO:0060412;GO:0060425;GO:0060433;GO:0060434;GO:0060439;GO:0060440;GO:0060443;GO:0060463;GO:0061520;GO:0062009;GO:0070021;GO:0070723;GO:0071363;GO:0072091;GO:1905007;GO:1905317;GO:1990086;GO:1990428;GO:2000379;GO:2000563;GO:2000736
ENSG00000066056,TIE1,tyrosine kinase with immunoglobulin like and EGF like domains 1,TIE1,11809,GO:0000166;GO:0001525;GO:0001568;GO:0001570;GO:0001701;GO:0001936;GO:0003180;GO:0004672;GO:0004713;GO:0004714;GO:0005515;GO:0005524;GO:0005886;GO:0006468;GO:0007165;GO:0007169;GO:0007498;GO:0009888;GO:0016020;GO:0016301;GO:0016525;GO:0016740;GO:0030336;GO:0032526;GO:0043235;GO:0045026;GO:0045766;GO:0048771;GO:0060836;GO:0060854;GO:1901201
ENSG00000167900,TK1,thymidine kinase 1,TK1,11830,GO:0000166;GO:0004797;GO:0005515;GO:0005524;GO:0005634;GO:0005737;GO:0005829;GO:0006139;GO:0008270;GO:0009157;GO:0016301;GO:0016740;GO:0042802;GO:0046104;GO:0046105;GO:0046872;GO:0051289;GO:0071897;GO:1904860
ENSG00000166548,TK2,thymidine kinase 2,TK2,11831,GO:0000166;GO:0004137;GO:0004797;GO:0005515;GO:0005524;GO:0005737;GO:0005739;GO:0005759;GO:0006139;GO:0009157;GO:0009165;GO:0016301;GO:0016740;GO:0019136;GO:0019206;GO:0043097;GO:0046092;GO:0046104;GO:0071897;GO:1901135
ENSG00000149476,TKFC,triokinase and FMN cyclase,TKFC,24552,GO:0000166;GO:0003824;GO:0004371;GO:0005515;GO:0005524;GO:0005634;GO:0005829;GO:0005975;GO:0006071;GO:0016301;GO:0016740;GO:0016773;GO:0016829;GO:0019563;GO:0034012;GO:0039534;GO:0045088;GO:0046835;GO:0046872;GO:0050354;GO:0061624;GO:0070062
ENSG00000198586,TLK1,tousled like kinase 1,TLK1,11841,GO:0000166;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005634;GO:0005654;GO:0006325;GO:0006468;GO:0006886;GO:0006974;GO:0007059;GO:0016301;GO:0016740;GO:0035556;GO:0106310;GO:1902275
ENSG00000146872,TLK2,tousled like kinase 2,TLK2,11842,GO:0000166;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005634;GO:0005654;GO:0005737;GO:0005856;GO:0005882;GO:0006325;GO:0006468;GO:0006974;GO:0007059;GO:0010507;GO:0016301;GO:0016740;GO:0018105;GO:0032435;GO:0035556;GO:0042802;GO:0048471;GO:0051647;GO:0071480;GO:0106310;GO:1902275
ENSG00000154310,TNIK,TRAF2 and NCK interacting kinase,TNIK,30765,GO:0000165;GO:0000166;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005634;GO:0005654;GO:0005737;GO:0005768;GO:0005829;GO:0005856;GO:0006468;GO:0007010;GO:0007399;GO:0016055;GO:0016301;GO:0016324;GO:0016740;GO:0030036;GO:0035556;GO:0043408;GO:0046328;GO:0046330;GO:0046777;GO:0048812;GO:0048814;GO:0055037;GO:0070062;GO:0098793;GO:0098978;GO:0099092;GO:0106310;GO:1902533;GO:1903698
ENSG00000283781,TNK1,tyrosine kinase non receptor 1,TNK1,11940,GO:0000166;GO:0004672;GO:0004713;GO:0004715;GO:0005515;GO:0005524;GO:0005737;GO:0005886;GO:0006468;GO:0016020;GO:0016301;GO:0016740;GO:0046777
ENSG00000174292,TNK1,tyrosine kinase non receptor 1,TNK1,11940,GO:0000166;GO:0004672;GO:0004713;GO:0004715;GO:0005515;GO:0005524;GO:0005737;GO:0005886;GO:0006468;GO:0016020;GO:0016301;GO:0016740;GO:0046777
ENSG00000061938,TNK2,tyrosine kinase non receptor 2,TNK2,19297,GO:0000166;GO:0004672;GO:0004674;GO:0004712;GO:0004713;GO:0004715;GO:0005095;GO:0005154;GO:0005515;GO:0005524;GO:0005634;GO:0005737;GO:0005768;GO:0005829;GO:0005886;GO:0005905;GO:0005912;GO:0006468;GO:0006897;GO:0007165;GO:0007166;GO:0007264;GO:0016020;GO:0016301;GO:0016310;GO:0016740;GO:0030136;GO:0030659;GO:0031410;GO:0031625;GO:0042802;GO:0046872;GO:0048471;GO:0050699;GO:0050731;GO:0070161;GO:0070436;GO:0097268;GO:0106310;GO:2000369
ENSG00000116783,TNNI3K,TNNI3 interacting kinase,TNNI3K,19661,GO:0000166;GO:0002027;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005634;GO:0005737;GO:0006468;GO:0016301;GO:0016740;GO:0036289;GO:0046872;GO:0055117;GO:0086069;GO:0106310;GO:1903779
ENSG00000198900,TOP1,DNA topoisomerase I,TOP1,11986,GO:0000228;GO:0000932;GO:0000978;GO:0001650;GO:0001651;GO:0001673;GO:0003677;GO:0003682;GO:0003690;GO:0003697;GO:0003723;GO:0003916;GO:0003917;GO:0004674;GO:0005515;GO:0005524;GO:0005634;GO:0005654;GO:0005694;GO:0005730;GO:0005737;GO:0006260;GO:0006265;GO:0006338;GO:0007059;GO:0007623;GO:0008301;GO:0009266;GO:0009303;GO:0009410;GO:0010332;GO:0012501;GO:0016853;GO:0018105;GO:0019904;GO:0031100;GO:0031490;GO:0032922;GO:0032993;GO:0040016;GO:0043204;GO:0044877;GO:0048511;GO:0051591;GO:0071373;GO:0097100
ENSG00000172315,TP53RK,TP53 regulating kinase,TP53RK,16197,GO:0000166;GO:0000408;GO:0002039;GO:0003824;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005634;GO:0005654;GO:0005737;GO:0005829;GO:0006468;GO:0008033;GO:0016301;GO:0016740;GO:0016787;GO:0070525;GO:0106310;GO:1901796
ENSG00000196511,TPK1,thiamin pyrophosphokinase 1,TPK1,17358,GO:0000166;GO:0003824;GO:0004788;GO:0005515;GO:0005524;GO:0005829;GO:0006772;GO:0009229;GO:0010510;GO:0016301;GO:0016740;GO:0030975;GO:0042723;GO:0042802;GO:0141200
ENSG00000283900,TPTEP2-CSNK1E,TPTEP2-CSNK1E readthrough,TPTEP2-CSNK1E,53829,GO:0000166;GO:0004672;GO:0004674;GO:0005524;GO:0005737;GO:0006468;GO:0016301;GO:0016740;GO:0030111
ENSG00000173334,TRIB1,tribbles pseudokinase 1,TRIB1,16891,GO:0000122;GO:0004672;GO:0004860;GO:0005515;GO:0005524;GO:0005634;GO:0005737;GO:0005829;GO:0006468;GO:0014912;GO:0019899;GO:0019901;GO:0030234;GO:0031399;GO:0031434;GO:0031625;GO:0031665;GO:0032436;GO:0032496;GO:0043405;GO:0043409;GO:0045645;GO:0045651;GO:0045659;GO:0046329;GO:0048662;GO:0055106;GO:0061629;GO:0140416
ENSG00000071575,TRIB2,tribbles pseudokinase 2,TRIB2,30809,GO:0004672;GO:0004860;GO:0005515;GO:0005524;GO:0005634;GO:0005737;GO:0005856;GO:0006468;GO:0031434;GO:0031625;GO:0032436;GO:0032693;GO:0043405;GO:0045599;GO:0055106;GO:0061629
ENSG00000101255,TRIB3,tribbles pseudokinase 3,TRIB3,16228,GO:0000122;GO:0003714;GO:0004672;GO:0004860;GO:0005515;GO:0005524;GO:0005634;GO:0005654;GO:0005829;GO:0005886;GO:0006468;GO:0006915;GO:0010506;GO:0010827;GO:0019899;GO:0019901;GO:0030291;GO:0031398;GO:0031434;GO:0031625;GO:0032436;GO:0032869;GO:0034976;GO:0043405;GO:0043409;GO:0045599;GO:0045717;GO:0045892;GO:0046627;GO:0055106;GO:0070059;GO:1990757
ENSG00000122779,TRIM24,tripartite motif containing 24,TRIM24,11812,GO:0000785;GO:0000791;GO:0001673;GO:0002039;GO:0003677;GO:0003682;GO:0003713;GO:0004672;GO:0004842;GO:0005102;GO:0005515;GO:0005634;GO:0005654;GO:0005726;GO:0005737;GO:0005739;GO:0005829;GO:0006325;GO:0006366;GO:0008270;GO:0010628;GO:0016567;GO:0016740;GO:0016922;GO:0030163;GO:0031647;GO:0031981;GO:0034056;GO:0042981;GO:0043434;GO:0043565;GO:0045892;GO:0045893;GO:0046872;GO:0050673;GO:0050680;GO:0055074;GO:0061630;GO:0070562;GO:0071391;GO:0140118;GO:1901796
ENSG00000130726,TRIM28,tripartite motif containing 28,TRIM28,16384,GO:0000122;GO:0000785;GO:0000791;GO:0000792;GO:0001701;GO:0001837;GO:0003677;GO:0003682;GO:0003712;GO:0003713;GO:0003714;GO:0003723;GO:0004672;GO:0004842;GO:0005515;GO:0005634;GO:0005654;GO:0006281;GO:0006325;GO:0006346;GO:0007566;GO:0008270;GO:0010604;GO:0016740;GO:0016925;GO:0019789;GO:0031625;GO:0032991;GO:0035851;GO:0042307;GO:0043045;GO:0043161;GO:0044790;GO:0045087;GO:0045739;GO:0045869;GO:0045892;GO:0045893;GO:0045935;GO:0046872;GO:0060028;GO:0060669;GO:0061630;GO:0061659;GO:0070087;GO:0071514;GO:0090575;GO:1990841
ENSG00000038382,TRIO,trio Rho guanine nucleotide exchange factor,TRIO,12303,GO:0000166;GO:0004672;GO:0004674;GO:0005085;GO:0005515;GO:0005524;GO:0005737;GO:0005829;GO:0006468;GO:0007185;GO:0007411;GO:0016301;GO:0016740;GO:0019898;GO:0042995;GO:0045599;GO:0048786;GO:0048812;GO:0051056;GO:0098794;GO:0098978;GO:0099170;GO:0106310
ENSG00000119121,TRPM6,transient receptor potential cation channel subfamily M member 6,TRPM6,17995,GO:0000166;GO:0004672;GO:0004674;GO:0005216;GO:0005261;GO:0005262;GO:0005515;GO:0005524;GO:0005634;GO:0005886;GO:0006468;GO:0006811;GO:0006816;GO:0009636;GO:0015085;GO:0015095;GO:0016020;GO:0016301;GO:0016324;GO:0016740;GO:0030001;GO:0031526;GO:0034220;GO:0046872;GO:0051262;GO:0055085;GO:0070588;GO:0098655;GO:0106310;GO:1903830
ENSG00000092439,TRPM7,transient receptor potential cation channel subfamily M member 7,TRPM7,17994,GO:0000166;GO:0001726;GO:0003779;GO:0004672;GO:0004674;GO:0005216;GO:0005261;GO:0005262;GO:0005385;GO:0005515;GO:0005524;GO:0005634;GO:0005886;GO:0006468;GO:0006811;GO:0006816;GO:0006829;GO:0010960;GO:0010961;GO:0012501;GO:0015095;GO:0015693;GO:0016020;GO:0016301;GO:0016340;GO:0016740;GO:0017022;GO:0030659;GO:0031032;GO:0031410;GO:0034220;GO:0046777;GO:0046872;GO:0051262;GO:0051289;GO:0055085;GO:0070266;GO:0070588;GO:0071577;GO:0098655;GO:0106310;GO:1903830
ENSG00000212122,TSSK1B,testis specific serine kinase 1B,TSSK1B,14968,GO:0000166;GO:0000287;GO:0001669;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005737;GO:0005929;GO:0006468;GO:0007283;GO:0007286;GO:0016301;GO:0016740;GO:0030154;GO:0031410;GO:0031514;GO:0042995;GO:0044877;GO:0046872;GO:0106310
ENSG00000206203,TSSK2,testis specific serine kinase 2,TSSK2,11401,GO:0000166;GO:0000287;GO:0001669;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005634;GO:0005737;GO:0005814;GO:0005856;GO:0006468;GO:0007283;GO:0007286;GO:0016301;GO:0016740;GO:0030154;GO:0044877;GO:0046777;GO:0046872;GO:0106310
ENSG00000162526,TSSK3,testis specific serine kinase 3,TSSK3,15473,GO:0000166;GO:0000287;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005929;GO:0006468;GO:0007283;GO:0007286;GO:0016301;GO:0016740;GO:0030145;GO:0030154;GO:0031514;GO:0036126;GO:0042995;GO:0046872;GO:0106310
